"","Date","Entity","Code","Total.confirmed.deaths..deaths.","Total.confirmed.cases..cases.","PopTotal","PerCapita.Death","PerCapita.Infection","Death.Rate"
"256",2020-04-24,"Algeria","DZA",407,3007,43851043,9.28142119675466e-06,6.85730553774969e-05,0.135350848021284
"257",2020-03-15,"Algeria","DZA",2,37,43851043,4.56089493698018e-08,8.43765563341333e-07,0.0540540540540541
"258",2020-03-05,"Algeria","DZA",NA,12,43851043,NA,2.73653696218811e-07,NA
"259",2020-04-17,"Algeria","DZA",348,2268,43851043,7.93595719034551e-06,5.17205485853552e-05,0.153439153439153
"260",2020-04-18,"Algeria","DZA",364,2418,43851043,8.30082878530392e-06,5.51412197880903e-05,0.150537634408602
"261",2020-04-14,"Algeria","DZA",313,1983,43851043,7.13780057637398e-06,4.52212733001585e-05,0.157841654059506
"262",2020-03-17,"Algeria","DZA",4,58,43851043,9.12178987396035e-08,1.32265953172425e-06,0.0689655172413793
"263",2020-04-20,"Algeria","DZA",375,2629,43851043,8.55167800683783e-06,5.99529639466044e-05,0.142639786991251
"264",2020-03-02,"Algeria","DZA",NA,3,43851043,NA,6.84134240547026e-08,NA
"265",2020-03-04,"Algeria","DZA",NA,5,43851043,NA,1.14022373424504e-07,NA
"266",2020-04-21,"Algeria","DZA",384,2718,43851043,8.75691827900194e-06,6.19825621935606e-05,0.141280353200883
"267",2020-04-16,"Algeria","DZA",336,2160,43851043,7.6623034941267e-06,4.92576653193859e-05,0.155555555555556
"268",2020-02-29,"Algeria","DZA",NA,1,43851043,NA,2.28044746849009e-08,NA
"269",2020-03-12,"Algeria","DZA",NA,20,43851043,NA,4.56089493698018e-07,NA
"270",2020-04-15,"Algeria","DZA",325,2070,43851043,7.41145427259279e-06,4.72052625977448e-05,0.157004830917874
"271",2020-03-14,"Algeria","DZA",2,26,43851043,4.56089493698018e-08,5.92916341807423e-07,0.0769230769230769
"272",2020-03-13,"Algeria","DZA",1,25,43851043,2.28044746849009e-08,5.70111867122522e-07,0.04
"273",2020-03-09,"Algeria","DZA",NA,20,43851043,NA,4.56089493698018e-07,NA
"274",2020-02-27,"Algeria","DZA",NA,1,43851043,NA,2.28044746849009e-08,NA
"275",2020-02-26,"Algeria","DZA",NA,1,43851043,NA,2.28044746849009e-08,NA
"276",2020-02-28,"Algeria","DZA",NA,1,43851043,NA,2.28044746849009e-08,NA
"277",2020-03-01,"Algeria","DZA",NA,3,43851043,NA,6.84134240547026e-08,NA
"278",2020-04-17,"Andorra","AND",33,682,77265,0.00042710153368278,0.00882676502944412,0.0483870967741935
"279",2020-04-14,"Andorra","AND",29,646,77265,0.00037533165081214,0.00836083608360836,0.0448916408668731
"280",2020-03-14,"Andorra","AND",NA,2,77265,NA,2.588494143532e-05,NA
"281",2020-04-22,"Andorra","AND",37,717,77265,0.00047887141655342,0.00927975150456222,0.0516039051603905
"282",2020-04-15,"Andorra","AND",31,659,77265,0.00040121659224746,0.00852908820293794,0.047040971168437
"283",2020-03-03,"Andorra","AND",NA,1,77265,NA,1.294247071766e-05,NA
"284",2020-04-16,"Andorra","AND",33,673,77265,0.00042710153368278,0.00871028279298518,0.0490341753343239
"285",2020-03-20,"Andorra","AND",NA,75,77265,NA,0.0009706853038245,NA
"286",2020-04-25,"Andorra","AND",40,731,77265,0.0005176988287064,0.00946094609460946,0.0547195622435021
"287",2020-04-26,"Andorra","AND",40,733,77265,0.0005176988287064,0.00948683103604478,0.0545702592087312
"288",2020-04-13,"Andorra","AND",29,638,77265,0.00037533165081214,0.00825729631786708,0.0454545454545455
"289",2020-03-28,"Andorra","AND",3,267,77265,3.882741215298e-05,0.00345563968161522,0.0112359550561798
"290",2020-04-12,"Andorra","AND",28,622,77265,0.00036238918009448,0.00805021678638452,0.045016077170418
"291",2020-03-27,"Andorra","AND",3,224,77265,3.882741215298e-05,0.00289911344075584,0.0133928571428571
"292",2020-04-24,"Andorra","AND",37,724,77265,0.00047887141655342,0.00937034879958584,0.0511049723756906
"293",2020-04-21,"Andorra","AND",36,717,77265,0.00046592894583576,0.00927975150456222,0.0502092050209205
"294",2020-04-11,"Andorra","AND",26,601,77265,0.00033650423865916,0.00777842490131366,0.043261231281198
"295",2020-03-19,"Andorra","AND",NA,53,77265,NA,0.00068595094803598,NA
"296",2020-04-23,"Andorra","AND",37,723,77265,0.00047887141655342,0.00935740632886818,0.0511756569847856
"297",2020-05-02,"Andorra","AND",43,746,77265,0.00055652624085938,0.00965508315537436,0.0576407506702413
"298",2020-04-09,"Andorra","AND",23,564,77265,0.00029767682650618,0.00729955348476024,0.0407801418439716
"299",2020-03-29,"Andorra","AND",4,308,77265,5.176988287064e-05,0.00398628098103928,0.012987012987013
"300",2020-04-10,"Andorra","AND",25,583,77265,0.0003235617679415,0.00754546042839578,0.0428816466552316
"301",2020-04-20,"Andorra","AND",36,713,77265,0.00046592894583576,0.00922798162169158,0.0504908835904628
"302",2020-04-08,"Andorra","AND",22,545,77265,0.00028473435578852,0.0070536465411247,0.0403669724770642
"303",2020-03-25,"Andorra","AND",NA,164,77265,NA,0.00212256519769624,NA
"304",2020-05-01,"Andorra","AND",42,745,77265,0.00054358377014172,0.0096421406846567,0.0563758389261745
"305",2020-03-21,"Andorra","AND",NA,75,77265,NA,0.0009706853038245,NA
"306",2020-05-03,"Andorra","AND",44,747,77265,0.00056946871157704,0.00966802562609202,0.0589022757697456
"307",2020-03-24,"Andorra","AND",NA,133,77265,NA,0.00172134860544878,NA
"308",2020-03-26,"Andorra","AND",NA,188,77265,NA,0.00243318449492008,NA
"309",2020-04-30,"Andorra","AND",42,743,77265,0.00054358377014172,0.00961625574322138,0.0565275908479139
"310",2020-03-18,"Andorra","AND",NA,14,77265,NA,0.00018119459004724,NA
"311",2020-03-16,"Andorra","AND",NA,5,77265,NA,6.47123535883e-05,NA
"312",2020-04-29,"Andorra","AND",41,743,77265,0.00053064129942406,0.00961625574322138,0.0551816958277254
"313",2020-03-17,"Andorra","AND",NA,14,77265,NA,0.00018119459004724,NA
"314",2020-04-01,"Andorra","AND",12,376,77265,0.00015530964861192,0.00486636898984016,0.0319148936170213
"315",2020-03-23,"Andorra","AND",NA,113,77265,NA,0.00146249919109558,NA
"316",2020-04-28,"Andorra","AND",40,743,77265,0.0005176988287064,0.00961625574322138,0.053835800807537
"317",2020-04-02,"Andorra","AND",14,390,77265,0.00018119459004724,0.0050475635798874,0.0358974358974359
"318",2020-04-18,"Andorra","AND",35,696,77265,0.0004529864751181,0.00900795961949136,0.0502873563218391
"319",2020-04-19,"Andorra","AND",35,704,77265,0.0004529864751181,0.00911149938523264,0.0497159090909091
"320",2020-04-03,"Andorra","AND",15,428,77265,0.0001941370607649,0.00553937746715848,0.0350467289719626
"321",2020-04-07,"Andorra","AND",21,526,77265,0.00027179188507086,0.00680773959748916,0.0399239543726236
"322",2020-04-04,"Andorra","AND",16,439,77265,0.00020707953148256,0.00568174464505274,0.0364464692482916
"323",2020-05-07,"Andorra","AND",46,751,77265,0.00059535365301236,0.00971979550896266,0.0612516644474035
"324",2020-04-06,"Andorra","AND",18,501,77265,0.00023296447291788,0.00648417782954766,0.0359281437125748
"325",2020-04-05,"Andorra","AND",17,466,77265,0.00022002200220022,0.00603119135442956,0.036480686695279
"326",2020-05-08,"Andorra","AND",47,752,77265,0.00060829612373002,0.00973273797968032,0.0625
"327",2020-03-31,"Andorra","AND",8,370,77265,0.00010353976574128,0.0047887141655342,0.0216216216216216
"328",2020-03-22,"Andorra","AND",NA,88,77265,NA,0.00113893742315408,NA
"329",2020-04-27,"Andorra","AND",40,740,77265,0.0005176988287064,0.0095774283310684,0.0540540540540541
"330",2020-05-05,"Andorra","AND",45,750,77265,0.0005824111822947,0.009706853038245,0.06
"331",2020-03-30,"Andorra","AND",6,334,77265,7.765482430596e-05,0.00432278521969844,0.0179640718562874
"332",2020-05-06,"Andorra","AND",46,751,77265,0.00059535365301236,0.00971979550896266,0.0612516644474035
"333",2020-05-04,"Andorra","AND",45,748,77265,0.0005824111822947,0.00968096809680968,0.0601604278074866
"334",2020-04-11,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"335",2020-04-10,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"336",2020-04-29,"Angola","AGO",2,27,32866268,6.08526651094064e-08,8.21510978976986e-07,0.0740740740740741
"337",2020-04-07,"Angola","AGO",2,16,32866268,6.08526651094064e-08,4.86821320875251e-07,0.125
"338",2020-04-27,"Angola","AGO",2,26,32866268,6.08526651094064e-08,7.91084646422283e-07,0.0769230769230769
"339",2020-04-09,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"340",2020-04-28,"Angola","AGO",2,27,32866268,6.08526651094064e-08,8.21510978976986e-07,0.0740740740740741
"341",2020-04-20,"Angola","AGO",2,24,32866268,6.08526651094064e-08,7.30231981312877e-07,0.0833333333333333
"342",2020-04-26,"Angola","AGO",2,25,32866268,6.08526651094064e-08,7.6065831386758e-07,0.08
"343",2020-04-08,"Angola","AGO",2,17,32866268,6.08526651094064e-08,5.17247653429954e-07,0.117647058823529
"344",2020-04-21,"Angola","AGO",2,24,32866268,6.08526651094064e-08,7.30231981312877e-07,0.0833333333333333
"345",2020-04-22,"Angola","AGO",2,24,32866268,6.08526651094064e-08,7.30231981312877e-07,0.0833333333333333
"346",2020-04-19,"Angola","AGO",2,24,32866268,6.08526651094064e-08,7.30231981312877e-07,0.0833333333333333
"347",2020-04-23,"Angola","AGO",2,24,32866268,6.08526651094064e-08,7.30231981312877e-07,0.0833333333333333
"348",2020-04-24,"Angola","AGO",2,25,32866268,6.08526651094064e-08,7.6065831386758e-07,0.08
"349",2020-04-18,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"350",2020-04-03,"Angola","AGO",2,8,32866268,6.08526651094064e-08,2.43410660437626e-07,0.25
"351",2020-04-06,"Angola","AGO",2,14,32866268,6.08526651094064e-08,4.25968655765845e-07,0.142857142857143
"352",2020-04-01,"Angola","AGO",2,7,32866268,6.08526651094064e-08,2.12984327882922e-07,0.285714285714286
"353",2020-05-08,"Angola","AGO",2,36,32866268,6.08526651094064e-08,1.09534797196932e-06,0.0555555555555556
"354",2020-04-17,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"355",2020-05-07,"Angola","AGO",2,36,32866268,6.08526651094064e-08,1.09534797196932e-06,0.0555555555555556
"356",2020-03-31,"Angola","AGO",2,7,32866268,6.08526651094064e-08,2.12984327882922e-07,0.285714285714286
"357",2020-05-04,"Angola","AGO",2,35,32866268,6.08526651094064e-08,1.06492163941461e-06,0.0571428571428571
"358",2020-04-05,"Angola","AGO",2,10,32866268,6.08526651094064e-08,3.04263325547032e-07,0.2
"359",2020-04-25,"Angola","AGO",2,25,32866268,6.08526651094064e-08,7.6065831386758e-07,0.08
"360",2020-04-13,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"361",2020-04-15,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"362",2020-04-16,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"363",2020-05-06,"Angola","AGO",2,36,32866268,6.08526651094064e-08,1.09534797196932e-06,0.0555555555555556
"364",2020-04-04,"Angola","AGO",2,8,32866268,6.08526651094064e-08,2.43410660437626e-07,0.25
"365",2020-03-29,"Angola","AGO",NA,4,32866268,NA,1.21705330218813e-07,NA
"366",2020-05-03,"Angola","AGO",2,35,32866268,6.08526651094064e-08,1.06492163941461e-06,0.0571428571428571
"367",2020-04-02,"Angola","AGO",2,8,32866268,6.08526651094064e-08,2.43410660437626e-07,0.25
"368",2020-03-28,"Angola","AGO",NA,4,32866268,NA,1.21705330218813e-07,NA
"369",2020-04-14,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"370",2020-04-12,"Angola","AGO",2,19,32866268,6.08526651094064e-08,5.78100318539361e-07,0.105263157894737
"371",2020-05-05,"Angola","AGO",2,35,32866268,6.08526651094064e-08,1.06492163941461e-06,0.0571428571428571
"372",2020-03-26,"Angola","AGO",NA,2,32866268,NA,6.08526651094064e-08,NA
"373",2020-03-30,"Angola","AGO",2,7,32866268,6.08526651094064e-08,2.12984327882922e-07,0.285714285714286
"374",2020-03-25,"Angola","AGO",NA,2,32866268,NA,6.08526651094064e-08,NA
"375",2020-03-27,"Angola","AGO",NA,3,32866268,NA,9.12789976641096e-08,NA
"376",2020-05-01,"Angola","AGO",2,27,32866268,6.08526651094064e-08,8.21510978976986e-07,0.0740740740740741
"377",2020-04-30,"Angola","AGO",2,27,32866268,6.08526651094064e-08,8.21510978976986e-07,0.0740740740740741
"378",2020-03-23,"Angola","AGO",NA,2,32866268,NA,6.08526651094064e-08,NA
"379",2020-03-22,"Angola","AGO",NA,2,32866268,NA,6.08526651094064e-08,NA
"380",2020-05-02,"Angola","AGO",2,29,32866268,6.08526651094064e-08,8.82363644086393e-07,0.0689655172413793
"381",2020-03-24,"Angola","AGO",NA,2,32866268,NA,6.08526651094064e-08,NA
"382",2020-04-18,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"383",2020-04-21,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"384",2020-04-20,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"385",2020-03-27,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"386",2020-04-16,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"387",2020-04-17,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"388",2020-04-13,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"389",2020-04-19,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"390",2020-04-10,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"391",2020-04-22,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"392",2020-04-08,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"393",2020-04-14,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"394",2020-04-29,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"395",2020-04-09,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"396",2020-04-07,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"397",2020-04-30,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"398",2020-04-15,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"399",2020-04-11,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"400",2020-04-28,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"401",2020-04-26,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"402",2020-04-12,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"403",2020-04-27,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"404",2020-05-01,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"405",2020-05-08,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"406",2020-05-07,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"407",2020-04-23,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"408",2020-04-24,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"409",2020-04-25,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"410",2020-04-01,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"411",2020-04-04,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"412",2020-05-06,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"413",2020-04-06,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"414",2020-04-02,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"415",2020-05-03,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"416",2020-04-05,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"417",2020-05-04,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"418",2020-03-31,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"419",2020-03-29,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"420",2020-04-03,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"421",2020-05-02,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"422",2020-03-30,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"423",2020-05-05,"Anguilla","AIA",NA,3,15002,NA,0.000199973336888415,NA
"424",2020-03-28,"Anguilla","AIA",NA,2,15002,NA,0.00013331555792561,NA
"425",2020-04-02,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"426",2020-04-15,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"427",2020-04-01,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"428",2020-03-30,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"429",2020-03-29,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"430",2020-04-20,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"431",2020-04-14,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"432",2020-03-31,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"433",2020-03-28,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"434",2020-04-12,"Antigua and Barbuda","ATG",2,21,97928,2.04231680418266e-05,0.00021444326443918,0.0952380952380952
"435",2020-03-27,"Antigua and Barbuda","ATG",NA,7,97928,NA,7.14810881463933e-05,NA
"436",2020-04-13,"Antigua and Barbuda","ATG",2,21,97928,2.04231680418266e-05,0.00021444326443918,0.0952380952380952
"437",2020-04-10,"Antigua and Barbuda","ATG",2,19,97928,2.04231680418266e-05,0.000194020096397353,0.105263157894737
"438",2020-04-21,"Antigua and Barbuda","ATG",3,23,97928,3.063475206274e-05,0.000234866432481006,0.130434782608696
"439",2020-04-08,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"440",2020-03-26,"Antigua and Barbuda","ATG",NA,3,97928,NA,3.063475206274e-05,NA
"441",2020-04-06,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"442",2020-04-11,"Antigua and Barbuda","ATG",2,21,97928,2.04231680418266e-05,0.00021444326443918,0.0952380952380952
"443",2020-04-09,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"444",2020-03-25,"Antigua and Barbuda","ATG",NA,3,97928,NA,3.063475206274e-05,NA
"445",2020-04-05,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"446",2020-03-24,"Antigua and Barbuda","ATG",NA,1,97928,NA,1.02115840209133e-05,NA
"447",2020-04-07,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"448",2020-04-19,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"449",2020-04-04,"Antigua and Barbuda","ATG",NA,15,97928,NA,0.0001531737603137,NA
"450",2020-03-23,"Antigua and Barbuda","ATG",NA,1,97928,NA,1.02115840209133e-05,NA
"451",2020-04-17,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"452",2020-04-18,"Antigua and Barbuda","ATG",2,23,97928,2.04231680418266e-05,0.000234866432481006,0.0869565217391304
"453",2020-05-05,"Antigua and Barbuda","ATG",3,25,97928,3.063475206274e-05,0.000255289600522833,0.12
"454",2020-03-22,"Antigua and Barbuda","ATG",NA,1,97928,NA,1.02115840209133e-05,NA
"455",2020-03-15,"Antigua and Barbuda","ATG",NA,1,97928,NA,1.02115840209133e-05,NA
"456",2020-05-06,"Antigua and Barbuda","ATG",3,25,97928,3.063475206274e-05,0.000255289600522833,0.12
"457",2020-05-08,"Antigua and Barbuda","ATG",3,25,97928,3.063475206274e-05,0.000255289600522833,0.12
"458",2020-03-21,"Antigua and Barbuda","ATG",NA,1,97928,NA,1.02115840209133e-05,NA
